,year,week,total_score,temperature,home_team,home_score,away_team,away_score,wind,wind_dir
2376,2011,3,23,66,Seahawks,13,Cardinals,10,,
2377,2011,4,50,71,Raiders,19,Patriots,31,,
2378,2011,5,37,70,Lions,24,Bears,13,,
2379,2011,6,30,69,Jets,24,Dolphins,6,,
2380,2011,7,69,70,Saints,62,Colts,7,,
2381,2011,8,43,61,Chiefs,23,Chargers,20,,
2382,2011,9,43,48,Steelers,20,Ravens,23,,
2383,2011,10,50,71,Bears,37,Lions,13,,
2384,2011,11,27,56,Giants,10,Eagles,17,,
2385,2011,12,58,57,Eagles,20,Patriots,38,,
2386,2011,13,32,70,Cardinals,19,Cowboys,13,,
2387,2011,14,62,41,Packers,46,Raiders,16,,
2388,2011,15,37,70,Cardinals,20,Browns,17,,
2389,2011,16,27,43,Cowboys,7,Eagles,20,,
2390,2011,17,10,32,Broncos,3,Chiefs,7,,
2391,2010,1,47,67,Eagles,20,Packers,27,,
2392,2010,2,57,82,Washington,27,Texans,30,,
2393,2010,3,47,66,Seahawks,27,Chargers,20,,
2394,2010,4,20,59,Giants,17,Bears,3,,
2395,2010,5,51,75,49ers,24,Eagles,27,,
2396,2010,6,51,65,Washington,24,Colts,27,,
2397,2010,7,52,59,Packers,28,Vikings,24,,
2398,2010,8,47,70,Colts,30,Texans,17,,
2399,2010,9,48,46,Bengals,21,Steelers,27,,
2400,2010,10,65,50,Steelers,26,Patriots,39,,
2401,2010,11,21,54,49ers,0,Buccaneers,21,,
2402,2010,12,57,40,Bears,31,Eagles,26,,
2403,2010,13,73,70,Colts,35,Cowboys,38,,
2404,2010,14,56,70,Cardinals,43,Broncos,13,,
2405,2010,15,62,55,Raiders,39,Broncos,23,,
2406,2010,16,53,51,Buccaneers,38,Seahawks,15,,
2407,2010,17,31,44,Washington,14,Giants,17,,
2408,2009,1,36,80,Packers,21,Bears,15,,
2409,2009,2,31,70,Bears,17,Steelers,14,,
2410,2009,3,43,63,Bengals,23,Steelers,20,,
2411,2009,4,66,54,Steelers,38,Chargers,28,,
2412,2009,5,40,60,Titans,9,Colts,31,,
2413,2009,6,35,70,Falcons,21,Bears,14,,
2414,2009,7,44,55,Washington,17,Eagles,27,,
2415,2009,8,62,70,Saints,35,Falcons,27,,
2416,2009,9,38,50,Broncos,10,Steelers,28,,
2417,2009,10,54,70,Chargers,31,Eagles,23,,
2418,2009,11,37,52,Raiders,20,Bengals,17,,
2419,2009,12,57,63,Chargers,43,Chiefs,14,,
2420,2009,13,37,35,Seahawks,20,49ers,17,,
2421,2009,14,47,52,Raiders,13,Washington,34,,
2422,2009,15,38,30,Ravens,31,Bears,7,,
2423,2009,16,26,54,49ers,20,Lions,6,,
2424,2009,17,30,47,Seahawks,13,Titans,17,,
2425,2019,1,36,64,Patriots,33,Steelers,3,3,NW
2426,2019,2,30,88,Broncos,14,Bears,16,4,NE
2427,2019,3,47,84,Chargers,20,Texans,27,4,S
2428,2019,4,22,70,Saints,12,Cowboys,10,4,ESE
2429,2019,5,32,58,Chiefs,13,Colts,19,,SW
2430,2019,6,45,42,Packers,23,Lions,22,,SSE
2431,2019,7,33,56,Jets,0,Patriots,33,1,WSW
2432,2019,8,55,52,Chiefs,24,Packers,31,6,NNW
2433,2019,9,55,51,Giants,18,Cowboys,37,6,S
2434,2019,11,41,63,Chargers,17,Chiefs,24,7,NNW
2435,2019,12,51,64,Rams,6,Ravens,45,3,SSW
2436,2019,13,43,35,Broncos,23,Chargers,20,4,NNE
2437,2019,14,39,32,Patriots,16,Chiefs,23,6,SSW
2438,2019,15,65,72,Cowboys,44,Rams,21,4,WNW
2439,2019,16,26,44,Eagles,17,Cowboys,9,4,WSW
2440,2019,17,31,32,Broncos,16,Raiders,15,2,ENE
2441,2018,1,47,60,Packers,24,Bears,23,4,NE
2442,2018,2,39,90,Broncos,20,Raiders,19,3,ESE
2443,2018,3,30,70,Cardinals,14,Bears,16,4,SE
2444,2018,4,40,66,Steelers,14,Ravens,26,,N
2445,2018,5,35,81,Texans,19,Cowboys,16,6,SE
2446,2018,6,83,45,Patriots,43,Chiefs,40,2,SW
2447,2018,7,43,70,Falcons,23,Giants,20,1,NW
2448,2018,8,31,37,Bills,6,Patriots,25,9,WSW
2449,2018,10,50,68,49ers,23,Giants,27,1,NNW
2450,2018,12,41,70,Vikings,24,Packers,17,8,NNW
2451,2018,13,59,45,Seahawks,43,49ers,16,,WSW
2452,2018,14,20,70,Cardinals,3,Lions,17,,SW
2453,2018,15,27,41,Steelers,17,Patriots,10,3,NW
2454,2018,16,59,70,Saints,31,Steelers,28,2,W
2455,2018,17,80,62,Rams,48,49ers,32,3,S
2456,2017,1,48,70,Vikings,29,Saints,19,1,W
2457,2017,2,59,69,Broncos,42,Cowboys,17,1,NW
2458,2017,3,34,81,Chargers,10,Chiefs,24,4,SW
2459,2017,4,26,70,Broncos,16,Raiders,10,2,NNW
2460,2017,5,37,64,Bears,17,Vikings,20,3,NE
2461,2017,6,58,53,Titans,36,Colts,22,1,NNE
2462,2017,7,30,56,Patriots,23,Falcons,7,,E
2463,2017,10,66,52,Panthers,45,Dolphins,21,9,NNE
2464,2017,11,65,46,Seahawks,31,Falcons,34,1,ENE
2465,2017,12,35,61,Raiders,21,Broncos,14,6,S
2466,2017,13,48,70,Cardinals,16,Rams,32,3,SSE
2467,2017,14,78,79,Rams,35,Eagles,43,1,NNE
2468,2017,15,51,40,Steelers,24,Patriots,27,,S
2469,2017,16,23,70,Cardinals,23,Giants,0,,S
2470,2017,17,51,16,Broncos,24,Chiefs,27,3,NNE
2471,2016,1,44,70,Cardinals,21,Patriots,23,6,WSW
2472,2016,2,54,86,Broncos,34,Colts,20,1,N
2473,2016,3,37,71,Eagles,34,Steelers,3,1,NW
2474,2016,4,57,60,Steelers,43,Chiefs,14,,SSW
2475,2016,5,31,57,Panthers,14,Buccaneers,17,2,ENE
2476,2016,6,49,80,Texans,26,Colts,23,6,SE
2477,2016,7,12,70,Cardinals,6,Seahawks,6,1,WNW
2478,2016,10,41,54,Giants,21,Bengals,20,1,SSW
2479,2016,11,47,62,Raiders,27,Texans,20,,SW
2480,2016,12,39,48,Jets,17,Patriots,22,8,WNW
2481,2016,13,47,41,Seahawks,40,Panthers,7,1,S
2482,2016,14,48,27,Packers,38,Seahawks,10,2,SW
2483,2016,15,35,60,Chargers,16,Raiders,19,2,NNW
2484,2016,16,58,39,Steelers,31,Ravens,27,4,NNE
2485,2016,17,70,70,Falcons,38,Saints,32,2,ENE
2486,2015,1,53,78,Cowboys,27,Giants,26,9,SSE
2487,2015,2,30,74,Eagles,10,Cowboys,20,7,N
2488,2015,3,26,62,Seahawks,26,Bears,0,7,NNW
2489,2015,4,46,70,Saints,26,Cowboys,20,1,N
2490,2015,5,44,76,Chargers,20,Steelers,24,5,S
2491,2015,6,34,44,Eagles,27,Giants,7,6,SSW
2492,2015,7,44,70,Cardinals,26,Ravens,18,2,WNW
2493,2015,8,55,62,Panthers,29,Colts,26,5,NE
2494,2015,10,16,49,Bengals,6,Texans,10,2,S
2495,2015,11,33,28,Patriots,20,Bills,13,5,WNW
2496,2015,12,69,37,Seahawks,39,Steelers,30,2,SSW
2497,2015,13,63,44,Patriots,28,Eagles,35,5,SSW
2498,2015,14,35,52,Packers,28,Cowboys,7,9,S
2499,2015,15,38,52,49ers,14,Bengals,24,5,S
2500,2015,16,46,70,Cardinals,38,Packers,8,2,WSW
2501,2015,17,42,70,Cardinals,6,Seahawks,36,6,ESE
2502,2014,1,55,70,Broncos,31,Colts,24,,SSW
2503,2014,2,44,73,Raiders,14,Texans,30,,WNW
2504,2014,3,46,83,Seahawks,26,Broncos,20,,N
2505,2014,4,55,72,Chiefs,41,Patriots,14,,E
2506,2014,5,60,35,Patriots,43,Bengals,17,,N
2507,2014,6,27,57,Eagles,27,Giants,0,,SSE
2508,2014,7,59,63,Broncos,42,49ers,17,,N
2509,2014,8,85,56,Steelers,51,Colts,34,,W
2510,2014,10,66,49,Eagles,45,Panthers,21,,N
2511,2014,11,51,25,Titans,24,Steelers,27,,N
2512,2014,12,41,70,Bills,38,Jets,3,21,WSW
2513,2014,13,47,23,Packers,26,Patriots,21,,NW
2514,2014,14,38,39,Eagles,14,Seahawks,24,6,N
2515,2014,15,30,70,Lions,16,Vikings,14,1,W
2516,2014,16,50,62,Raiders,26,Bills,24,6,WNW
2517,2014,17,37,56,49ers,20,Cardinals,17,5,NW
2518,2013,1,67,86,Cowboys,36,Giants,31,,SE
2519,2013,2,64,67,Giants,23,Broncos,41,,W
2520,2013,3,62,61,Seahawks,45,Jaguars,17,15,S
2521,2013,4,38,72,Raiders,14,Washington,24,,SW
2522,2013,5,58,70,Falcons,28,Jets,30,,N
2523,2013,6,47,72,Cowboys,31,Washington,16,6,E
2524,2013,7,72,70,Colts,39,Broncos,33,,S
2525,2013,10,41,72,Buccaneers,22,Dolphins,19,,N
2526,2013,11,44,51,Broncos,27,Chiefs,17,,
2527,2013,12,33,32,Washington,6,49ers,27,,S
2528,2013,13,65,67,Texans,31,Patriots,34,,SSE
2529,2013,14,40,70,Cardinals,30,Rams,10,,SSW
2530,2013,15,73,59,Cowboys,36,Packers,37,,N
2531,2013,16,48,63,Ravens,7,Patriots,41,,N
2532,2013,17,36,44,Seahawks,27,Rams,9,,N
2533,2012,1,50,82,Broncos,31,Steelers,19,,SE
2534,2012,2,48,80,Chargers,38,Titans,10,,SW
2535,2012,3,65,68,Raiders,34,Steelers,31,,WNW
2536,2012,4,36,58,Eagles,19,Giants,17,8,WNW
2537,2012,5,40,51,Jets,17,Texans,23,3,NNE
2538,2012,6,59,70,Chargers,24,Broncos,35,,W
2539,2012,8,27,70,Cardinals,3,49ers,24,,SSW
2540,2012,9,41,70,Saints,28,Eagles,13,11,SW
2541,2012,10,29,42,Steelers,16,Chiefs,13,,SW
2542,2012,11,39,56,49ers,32,Bears,7,,SE
2543,2012,12,52,70,Saints,21,49ers,31,,ENE
2544,2012,13,43,56,Ravens,20,Steelers,23,,N
2545,2012,14,79,43,Giants,52,Saints,27,,N
2546,2012,15,15,56,Raiders,15,Chiefs,0,,ESE
2547,2012,16,47,48,Ravens,33,Giants,14,,S
2548,2012,17,40,53,49ers,27,Cardinals,13,,N
2549,2011,1,51,71,Jets,27,Cowboys,24,,
2550,2011,2,36,87,Dolphins,13,Texans,23,,
2551,2011,3,29,79,Buccaneers,16,Falcons,13,,
2552,2011,4,42,83,Chargers,26,Dolphins,16,,
2553,2011,7,19,69,Jaguars,12,Ravens,7,,
2554,2011,9,54,39,Eagles,24,Bears,30,,
2555,2011,10,47,60,49ers,27,Giants,20,,
2556,2011,11,37,30,Patriots,34,Chiefs,3,,
2557,2011,12,29,82,Chargers,13,Broncos,16,,
2558,2011,13,26,56,49ers,26,Rams,0,,
2559,2011,14,47,57,Chargers,37,Bills,10,,
2560,2011,15,64,59,Broncos,23,Patriots,41,,
2561,2011,16,36,53,Seahawks,17,49ers,19,,
2562,2011,17,64,56,Raiders,26,Chargers,38,,
2563,2010,1,20,65,Washington,13,Cowboys,7,,
2564,2010,2,51,74,Chargers,38,Jaguars,13,,
2565,2010,3,40,82,Broncos,13,Colts,27,,
2566,2010,4,55,81,Dolphins,14,Patriots,41,,
2567,2010,5,49,70,Jets,29,Vikings,20,,
2568,2010,6,33,75,Jaguars,3,Titans,30,,
2569,2010,7,76,86,Cowboys,35,Giants,41,,
2570,2010,10,87,48,Washington,28,Eagles,59,,
2571,2010,11,59,37,Patriots,31,Colts,28,,
2572,2010,12,69,43,Broncos,33,Rams,36,,
2573,2010,13,45,48,Seahawks,31,Panthers,14,,
2574,2010,14,57,45,Cowboys,27,Eagles,30,,
2575,2010,15,39,25,Steelers,17,Jets,22,,
2576,2010,16,62,26,Packers,45,Giants,17,,
2577,2010,17,61,45,Broncos,28,Chargers,33,,
2578,2009,1,49,73,Patriots,25,Bills,24,,
2579,2009,2,33,82,Broncos,27,Browns,6,,
2580,2009,3,26,77,Raiders,3,Broncos,23,,
2581,2009,4,53,70,Vikings,30,Packers,23,,
2582,2009,5,58,84,Dolphins,31,Jets,27,,
2583,2009,6,57,70,Chargers,23,Broncos,34,,
2584,2009,10,69,70,Colts,35,Patriots,34,,
2585,2009,11,35,46,Broncos,3,Chargers,32,,
2586,2009,12,23,66,49ers,20,Jaguars,3,,
2587,2009,13,55,39,Giants,31,Cowboys,24,,
2588,2009,14,37,64,Cowboys,17,Chargers,20,,
2589,2009,15,31,54,Seahawks,7,Buccaneers,24,,
2590,2009,16,44,70,Colts,15,Jets,29,,
2591,2009,17,34,52,Raiders,13,Ravens,21,,
2592,2019,1,58,70,Saints,30,Texans,28,5,SSE
2593,2019,2,44,70,Falcons,24,Eagles,20,2,E
2594,2019,3,33,82,Browns,13,Rams,20,5,SSW
2595,2019,4,30,75,Steelers,27,Bengals,3,1,SE
2596,2019,5,34,87,49ers,31,Browns,3,6,NW
2597,2019,8,41,61,Steelers,27,Dolphins,14,1,E
2598,2019,13,50,59,Texans,28,Patriots,22,6,NW
2599,2019,14,40,64,Rams,28,Seahawks,12,5,WSW
2600,2019,15,27,31,Steelers,10,Bills,17,,N
2601,2019,16,29,42,Bears,3,Chiefs,26,1,SSW
2602,2019,17,55,61,Rams,31,Cardinals,24,2,SSE
2603,2018,1,65,70,Lions,17,Jets,48,7,N
2604,2018,2,33,87,Cowboys,20,Giants,13,2,E
2605,2018,3,36,70,Lions,26,Patriots,10,5,ENE
2606,2018,4,50,65,Broncos,23,Chiefs,27,2,N
2607,2018,5,62,70,Saints,43,Washington,19,5,E
2608,2018,6,63,35,Packers,33,49ers,30,4,WSW
2609,2018,12,51,51,Texans,34,Titans,17,7,NNW
2610,2018,13,63,58,Steelers,30,Chargers,33,9,S
2611,2018,14,45,51,Raiders,24,Steelers,21,2,NE
2612,2018,15,53,65,Rams,23,Eagles,30,3,SW
2613,2018,16,69,45,Seahawks,38,Chiefs,31,4,SSE
2614,2018,17,51,45,Seahawks,27,Cardinals,24,3,SSE
2615,2017,1,45,73,Broncos,24,Chargers,21,3,SSE
2616,2017,2,57,70,Falcons,34,Packers,23,1,NNW
2617,2017,3,37,73,Washington,27,Raiders,10,,SE
2618,2017,4,64,57,Seahawks,46,Colts,18,3,NNW
2619,2017,7,58,69,Eagles,34,Washington,24,3,SE
2620,2017,12,59,36,Steelers,31,Packers,28,1,SW
2621,2017,13,34,42,Seahawks,24,Eagles,10,,N
2622,2017,14,77,30,Steelers,39,Ravens,38,3,SW
2623,2017,15,37,59,Raiders,17,Cowboys,20,,N
2624,2017,16,40,51,Texans,6,Steelers,34,4,ESE
2625,2017,17,47,63,Rams,13,49ers,34,,SSW
2626,2016,1,54,76,Washington,16,Steelers,38,3,E
2627,2016,2,31,70,Vikings,17,Packers,14,4,S
2628,2016,3,48,75,Cowboys,31,Bears,17,4,N
2629,2016,4,34,70,Vikings,24,Giants,10,6,ESE
2630,2016,6,31,70,Cardinals,28,Jets,3,4,SW
2631,2016,7,36,66,Broncos,27,Texans,9,2,NE
2632,2016,12,57,44,Broncos,27,Chiefs,30,6,WNW
2633,2016,13,51,43,Jets,10,Colts,41,2,WNW
2634,2016,14,17,30,Giants,10,Cowboys,7,2,SSW
2635,2016,15,46,26,Cowboys,26,Buccaneers,20,7,N
2636,2016,16,43,60,Chiefs,33,Broncos,10,11,S
2637,2016,17,29,52,Washington,10,Giants,19,1,WNW
2638,2015,1,50,70,Falcons,26,Eagles,24,2,E
2639,2015,2,44,54,Packers,27,Seahawks,17,6,SSE
2640,2015,3,36,70,Lions,12,Broncos,24,7,S
2641,2015,4,23,61,Seahawks,13,Lions,10,2,NNE
2642,2015,12,54,21,Broncos,30,Patriots,24,,NNW
2643,2015,13,55,35,Steelers,45,Colts,10,2,S
2644,2015,14,33,52,Texans,6,Patriots,27,3,S
2645,2015,15,57,34,Eagles,17,Cardinals,40,3,S
2646,2015,16,66,12,Vikings,49,Giants,17,5,N
2647,2015,17,35,57,49ers,19,Rams,16,,NW
2648,2014,1,49,70,Lions,35,Giants,14,,E
2649,2014,2,48,73,49ers,20,Bears,28,,WNW
2650,2014,3,56,74,Panthers,19,Steelers,37,,WSW
2651,2014,5,44,63,Washington,17,Seahawks,27,11,S
2652,2014,6,48,70,Rams,17,49ers,31,11,S
2653,2014,7,53,51,Steelers,30,Texans,23,,SSW
2654,2014,8,67,70,Saints,44,Packers,23,,S
2655,2014,12,61,70,Saints,27,Ravens,34,,N
2656,2014,13,45,25,Chiefs,16,Broncos,29,,N
2657,2014,14,37,64,Chargers,14,Patriots,23,2,N
2658,2014,15,65,42,Eagles,27,Cowboys,38,6,NNW
2659,2014,16,41,70,Cardinals,6,Seahawks,35,1,W
2660,2014,17,26,43,Seahawks,20,Rams,6,1,SSW
2661,2013,1,60,72,Washington,27,Eagles,33,,SSE
2662,2013,2,32,64,Seahawks,29,49ers,3,6,SE
2663,2013,3,63,52,Steelers,23,Bears,40,,N
2664,2013,4,53,70,Falcons,23,Patriots,30,,N
2665,2013,6,28,65,Chargers,19,Colts,9,,WSW
2666,2013,7,30,57,Giants,23,Vikings,7,,S
2667,2013,13,27,76,Chargers,10,Bengals,17,,W
2668,2013,14,44,70,Saints,31,Panthers,13,4,N
2669,2013,15,50,27,Steelers,30,Bengals,20,,W
2670,2013,16,65,60,Eagles,54,Bears,11,,WSW
2671,2013,17,48,71,Raiders,14,Broncos,34,,NE
2672,2012,1,57,60,Ravens,44,Bengals,13,,N
2673,2012,2,46,62,49ers,27,Lions,19,,SW
2674,2012,3,61,54,Ravens,31,Patriots,30,,N
2675,2012,4,52,79,Cowboys,18,Bears,34,6,WNW
2676,2012,12,48,37,Giants,38,Packers,10,,WSW
2677,2012,13,71,77,Cowboys,38,Eagles,33,,SSE
2678,2012,14,47,32,Packers,27,Lions,20,,NE
2679,2012,15,75,37,Patriots,34,49ers,41,,ENE
2680,2012,16,41,70,Cardinals,13,Bears,28,,WNW
2681,2012,17,41,30,Broncos,38,Chiefs,3,,NNW
2682,2011,1,62,82,Dolphins,24,Patriots,38,,
2683,2011,2,66,70,Falcons,35,Eagles,31,,
2684,2011,3,43,70,Colts,20,Steelers,23,,
2685,2011,4,51,50,Ravens,34,Jets,17,,
2686,2011,10,53,56,Jets,16,Patriots,37,,
2687,2011,12,22,34,Chiefs,9,Steelers,13,,
2688,2011,13,48,70,Saints,31,Lions,17,,
2689,2011,14,71,52,Cowboys,34,Giants,37,,
2690,2011,15,48,55,Chargers,34,Ravens,14,,
2691,2011,16,56,35,Packers,35,Bears,21,,
2692,2011,17,43,70,Cardinals,23,Seahawks,20,,
2693,2010,1,19,73,Jets,9,Ravens,10,,
2694,2010,2,52,70,Colts,38,Giants,14,,
2695,2010,3,54,84,Dolphins,23,Jets,31,,
2696,2010,11,44,45,Eagles,27,Giants,17,,
2697,2010,12,50,70,Colts,14,Chargers,36,,
2698,2010,13,23,28,Ravens,10,Steelers,13,,
2699,2010,14,24,70,Vikings,3,Giants,21,,
2700,2010,15,58,32,Patriots,31,Packers,27,,
2701,2010,16,31,70,Falcons,14,Saints,17,,
2702,2010,17,45,50,49ers,38,Cardinals,7,,
2703,2009,1,44,67,Raiders,20,Chargers,24,,
2704,2009,2,64,88,Cowboys,31,Giants,33,,
2705,2009,3,41,70,Cardinals,10,Colts,31,,
2706,2009,10,16,46,Browns,0,Ravens,16,,
2707,2009,11,44,49,Bears,20,Eagles,24,,
2708,2009,12,37,52,Ravens,20,Steelers,17,,
2709,2009,13,47,70,Cardinals,30,Vikings,17,,
2710,2009,14,83,42,Giants,38,Eagles,45,,
2711,2009,15,33,38,Panthers,26,Vikings,7,,
2712,2009,16,17,38,Washington,0,Cowboys,17,,
2713,2009,17,68,36,Broncos,24,Chiefs,44,,
2714,2019,1,40,64,Raiders,24,Broncos,16,1,WSW
2715,2019,2,26,71,Jets,3,Browns,23,1,ESE
2716,2019,3,46,82,Washington,15,Bears,31,3,WSW
2717,2019,13,67,47,Seahawks,37,Vikings,30,1,S
2718,2019,14,40,50,Eagles,23,Giants,17,8,SSW
2719,2019,15,41,70,Saints,34,Colts,7,11,S
2720,2019,16,33,70,Vikings,10,Packers,23,5,E
2721,2019,17,47,47,Seahawks,21,49ers,26,1,S
2722,2018,1,46,71,Raiders,13,Rams,33,5,WSW
2723,2018,2,41,80,Bears,24,Seahawks,17,2,E
2724,2018,3,57,77,Buccaneers,27,Steelers,30,3,N
2725,2018,13,41,48,Eagles,28,Washington,13,4,WNW
2726,2018,14,28,47,Seahawks,21,Vikings,7,5,S
2727,2018,15,21,48,Panthers,9,Saints,12,,NNW
2728,2018,16,41,56,Raiders,27,Broncos,14,9,WSW
2729,2018,17,50,53,Titans,17,Colts,33,1,SSE
2730,2017,2,34,70,Giants,10,Lions,24,2,ENE
2731,2017,3,45,70,Cardinals,17,Cowboys,28,2,SW
2732,2017,4,49,78,Chiefs,29,Washington,20,5,SSE
2733,2017,12,39,44,Ravens,23,Texans,16,,SE
2734,2017,13,43,60,Bengals,20,Steelers,23,3,SSE
2735,2017,14,47,56,Dolphins,27,Patriots,20,3,NW
2736,2017,15,45,70,Buccaneers,21,Falcons,24,1,NNW
2737,2017,16,29,28,Eagles,19,Raiders,10,5,W
2738,2017,17,50,39,Seahawks,24,Cardinals,26,3,N
2739,2016,1,28,60,49ers,28,Rams,0,6,WNW
2740,2016,2,43,80,Bears,14,Eagles,29,2,S
2741,2016,3,77,70,Saints,32,Falcons,45,,NE
2742,2016,12,40,47,Eagles,13,Packers,27,4,S
2743,2016,14,53,33,Patriots,30,Ravens,23,1,SW
2744,2016,15,41,30,Washington,15,Panthers,26,3,NNE
2745,2016,16,63,65,Cowboys,42,Lions,21,,NNE
2746,2016,17,55,70,Lions,24,Packers,31,4,SSE
2747,2015,1,23,64,49ers,20,Vikings,3,4,SW
2748,2015,2,27,70,Colts,7,Jets,20,3,ENE
2749,2015,3,66,62,Packers,38,Chiefs,28,3,N
2750,2015,12,60,42,Browns,27,Ravens,33,8,E
2751,2015,13,35,44,Washington,16,Cowboys,19,2,SW
2752,2015,14,55,75,Dolphins,24,Giants,31,5,SE
2753,2015,15,62,70,Saints,27,Lions,35,2,SSW
2754,2015,16,37,16,Broncos,20,Bengals,17,,NW
2755,2015,17,33,23,Packers,13,Vikings,20,5,W
2756,2014,1,35,70,Cardinals,18,Chargers,17,,ENE
2757,2014,2,57,70,Colts,27,Eagles,30,,N
2758,2014,3,46,56,Jets,19,Bears,27,,NNW
2759,2014,8,37,76,Cowboys,17,Washington,20,,SSE
2760,2014,13,29,43,Jets,13,Dolphins,16,,NNW
2761,2014,14,80,32,Packers,43,Falcons,37,4,NW
2762,2014,15,46,42,Bears,15,Saints,31,6,SSE
2763,2014,16,65,46,Bengals,37,Broncos,28,7,ESE
2764,2014,17,44,35,Steelers,27,Bengals,17,1,WNW
2765,2013,1,59,66,Chargers,28,Texans,31,,WNW
2766,2013,2,30,58,Bengals,20,Steelers,10,,NNE
2767,2013,3,58,57,Broncos,37,Raiders,21,,W
2768,2013,4,55,70,Saints,38,Dolphins,17,,E
2769,2013,11,44,56,Panthers,24,Patriots,20,,N
2770,2013,13,41,37,Washington,17,Giants,24,,S
2771,2013,14,73,7,Bears,45,Cowboys,28,,W
2772,2013,15,34,70,Lions,16,Ravens,18,,N
2773,2013,16,58,57,49ers,34,Falcons,24,,N
2774,2013,17,46,32,Cowboys,22,Eagles,24,,NNW
2775,2012,1,36,60,Raiders,14,Chargers,22,,NW
2776,2012,2,48,70,Falcons,27,Broncos,21,,S
2777,2012,3,26,69,Seahawks,14,Packers,12,,NW
2778,2012,12,52,37,Eagles,22,Panthers,30,,N
2779,2012,13,33,60,Washington,17,Giants,16,,N
2780,2012,14,56,59,Patriots,42,Texans,14,,WSW
2781,2012,15,24,51,Titans,14,Jets,10,,WNW
2782,2012,16,55,43,Seahawks,42,49ers,13,3,N
2783,2012,17,46,32,Washington,28,Cowboys,18,,W
2784,2011,1,43,73,Broncos,20,Raiders,23,,
2785,2011,2,44,68,Giants,28,Rams,16,,
2786,2011,3,34,86,Cowboys,18,Washington,16,,
2787,2011,4,41,73,Buccaneers,24,Colts,17,,
2788,2011,10,52,46,Packers,45,Vikings,7,,
2789,2011,12,73,70,Saints,49,Giants,24,,
2790,2011,13,52,68,Jaguars,14,Chargers,38,,
2791,2011,14,43,36,Seahawks,30,Rams,13,,
2792,2011,15,23,52,49ers,20,Steelers,3,,
2793,2011,16,61,70,Saints,45,Falcons,16,,
2794,2011,17,45,50,Giants,31,Cowboys,14,,
2795,2010,1,35,81,Chiefs,21,Chargers,14,,
2796,2010,2,47,72,49ers,22,Saints,25,,
2797,2010,3,37,55,Bears,20,Packers,17,,
2798,2010,11,49,57,Chargers,35,Broncos,14,,
2799,2010,12,33,70,Cardinals,6,49ers,27,,
2800,2010,13,48,28,Patriots,45,Jets,3,,
2801,2010,14,62,50,Texans,28,Ravens,34,,
2802,2010,15,54,22,Vikings,14,Bears,40,,
2803,2010,16,38,37,Eagles,14,Vikings,24,,
2804,2010,17,22,42,Seahawks,16,Rams,6,,
2805,2009,2,50,85,Dolphins,23,Colts,27,,
2806,2009,3,28,81,Cowboys,21,Panthers,7,,
2807,2009,11,37,66,Texans,17,Titans,20,,
2808,2009,12,55,70,Saints,38,Patriots,17,,
2809,2009,13,41,24,Packers,27,Ravens,14,,
2810,2009,14,33,53,49ers,24,Cardinals,9,,
2811,2009,15,57,35,Washington,12,Giants,45,,
2812,2009,17,37,20,Jets,37,Bengals,0,,
